StartTime: 2021-08-03 16:24:18.417,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,24:37.6,1.4956,2.5215,-0.2627,-49.1333,85.5713,289.1846,87.951,14.2053,54.9536,0
0x50,24:37.6,-0.5874,2.6079,0.3062,33.9355,-116.9434,221.1304,88.0005,9.2944,53.833,0
0x50,24:37.6,-2.6201,0.9146,1.585,71.9604,-58.7158,139.2212,89.5001,6.4215,51.6412,0
0x50,24:37.6,0.0723,0.981,0.3828,8.728,33.5693,104.4312,89.989,4.1583,51.8225,0
0x50,24:37.6,-1.1895,-0.3203,0.6045,-31.7993,62.439,-65.6128,90.2197,5.0537,52.3938,0
0x50,24:37.7,0.0068,0.4673,0.1948,-27.4048,61.1572,-100.8911,89.8077,6.9379,53.6517,0
0x50,24:37.7,0.2231,0.27,-0.0215,-4.5776,-41.5039,-106.5063,89.5605,8.5858,53.476,0
0x50,24:37.7,0.29,0.166,-0.1963,1.4648,-107.5439,-106.1401,89.6155,10.036,51.7072,0
0x50,24:37.7,0.5615,-0.1763,-0.1294,-1.8921,-137.6343,-84.5947,89.3903,10.7721,49.0759,0
0x50,24:37.7,0.3828,-0.376,0.0488,-5.4932,-119.812,-35.7056,88.5278,10.481,46.4117,0
0x50,24:37.8,0.251,-0.228,0.1406,-3.6011,-62.8052,9.6436,87.6819,9.2725,44.8352,0
0x50,24:37.9,0.1006,-0.022,0.0259,-5.7983,-15.8691,36.0718,87.3138,7.5256,44.4232,0
0x50,24:37.9,-0.0547,0.0537,-0.0845,-8.7891,14.2212,32.1655,87.6599,6.7126,44.4507,0
0x50,24:37.9,-0.1523,0.0801,-0.0308,-6.8359,29.2358,7.9346,88.1158,6.817,44.4232,0
0x50,24:37.9,-0.2969,0.0742,0.0405,-4.7607,42.7246,-15.5029,88.6707,7.5256,44.3958,0
0x50,24:37.9,-0.2983,0.1367,0.0503,-7.019,44.2505,-21.6675,89.1486,8.443,44.3903,0
0x50,24:37.9,-0.1724,0.2163,-0.0723,-9.3994,47.3633,-27.832,89.4452,9.2999,44.8297,0
0x50,24:37.9,0.1226,0.1904,-0.2642,-13.6108,32.6538,-37.7197,89.8462,9.8053,45.5328,0
0x50,24:37.9,0.8706,-0.0269,-0.5103,-11.9019,-44.4946,-26.3672,90.1099,9.6405,45.1483,0
0x50,24:37.9,-8.8906,0.9395,4.897,-20.3857,-125.061,26.9165,90.022,9.5856,42.3468,0
0x50,24:38.0,3.3169,1.605,-0.6465,-17.5781,-152.4048,-103.3325,89.5221,10.5524,39.3365,0
0x50,24:38.0,-0.8984,4.0884,0.9692,31.1279,-93.75,124.4507,89.4781,8.9813,37.4414,0
0x50,24:38.0,2.4629,5.1353,-2.7783,-15.7471,19.5313,-304.9316,89.621,12.6617,37.4744,0
