StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,01:59.6,0.0176,0.9785,-0.3413,4.2725,-5.188,-4.9438,110.484,-3.9111,48.8177,0
0x50,01:59.7,0.0493,0.9731,-0.3403,0.1221,-21.5454,-5.5542,110.495,-3.6475,48.5211,0
0x50,01:59.7,0.1592,0.8804,-0.3809,3.9673,-20.9351,-7.0801,110.6323,-3.4387,48.2465,0
0x50,01:59.7,0.125,0.8755,-0.4302,4.7607,-8.9722,-8.9722,110.7971,-3.252,48.197,0
0x50,01:59.7,0.0811,0.8901,-0.459,5.0049,-3.479,-8.1787,110.9784,-3.0872,48.23,0
0x50,01:59.7,0.0977,0.8809,-0.4468,0.9155,4.2725,-7.2632,111.0608,-3.0103,48.4058,0
0x50,01:59.8,0.1348,0.8774,-0.4326,1.8921,16.7847,-7.6294,111.1432,-3.0487,48.8232,0
0x50,01:59.8,0.0381,0.9424,-0.2979,0.6104,26.9165,-11.4136,111.0773,-3.0212,49.4824,0
0x50,01:59.9,0.002,1.0396,-0.2017,-2.2583,11.8408,-13.3057,110.896,-2.8345,49.9109,0
0x50,01:59.9,0.0776,0.9673,-0.2729,0.2441,-1.3428,-15.4419,110.8356,-2.5598,50.0812,0
0x50,01:59.9,0.0562,0.8999,-0.4385,0.4272,-1.9531,-17.7612,110.9015,-2.2247,50.191,0
0x50,01:59.9,0.021,0.8745,-0.4673,-2.1973,-4.1504,-15.3809,110.9454,-1.8951,50.224,0
0x50,01:59.9,0.0796,0.895,-0.4199,-1.5259,4.8218,-15.2588,110.9564,-1.6809,50.4547,0
0x50,01:59.9,0.0786,0.9146,-0.354,-1.0376,17.395,-20.0195,110.929,-1.4667,50.9711,0
0x50,01:59.9,0.0132,0.9761,-0.2764,-2.6855,17.5781,-21.9727,110.8026,-1.1755,51.5204,0
0x50,01:59.9,-0.0117,0.9917,-0.272,-1.3428,13.3057,-20.3247,110.7037,-0.8734,51.9653,0
0x50,02:00.0,-0.0449,0.9478,-0.3237,0,7.1411,-17.334,110.6763,-0.5603,52.24,0
0x50,02:00.0,-0.0073,0.8916,-0.4253,0,6.1035,-13.4277,110.7312,-0.3406,52.4377,0
0x50,02:00.0,-0.0186,0.9106,-0.3945,-0.7935,9.0942,-10.8643,110.7477,-0.1868,52.6794,0
0x50,02:00.1,0.0117,0.9404,-0.3433,-0.8545,12.207,-10.8643,110.7202,-0.0769,53.0035,0
0x50,02:00.1,0.0112,0.9463,-0.3042,-0.4883,12.8174,-12.0239,110.6763,0.0439,53.3551,0
0x50,02:00.1,0.0005,0.9468,-0.3223,-0.061,13.1226,-12.6953,110.6543,0.1868,53.7067,0
0x50,02:00.1,-0.0405,0.9277,-0.3696,0.061,11.5967,-11.5356,110.6708,0.3461,53.9923,0
0x50,02:00.1,-0.0117,0.9199,-0.3774,-0.6714,9.7046,-9.9487,110.6763,0.4614,54.234,0
0x50,02:00.1,-0.0117,0.9336,-0.3413,-0.5493,12.085,-9.9487,110.6653,0.5658,54.5251,0
0x50,02:00.1,-0.0522,0.9517,-0.3101,-0.1831,10.2539,-8.4229,110.6323,0.6812,54.7778,0
0x50,02:00.2,-0.0327,0.9399,-0.3032,0.3052,6.897,-6.2866,110.6049,0.7635,54.9536,0
0x50,02:00.2,-0.0347,0.9219,-0.3462,0.9766,8.2397,-5.6152,110.6268,0.824,55.1294,0
0x50,02:00.3,-0.0391,0.9146,-0.3716,0.7324,4.1504,-3.7231,110.6598,0.8844,55.2063,0
0x50,02:00.3,-0.0093,0.9512,-0.3462,0.7935,3.7231,-3.3569,110.6708,0.9119,55.2942,0
0x50,02:00.3,-0.0024,0.9468,-0.3564,0.5493,2.9907,-3.9063,110.6818,0.9558,55.3711,0
0x50,02:00.3,-0.0381,0.9243,-0.3506,-0.061,1.1597,-2.7466,110.6818,1.0162,55.3876,0
0x50,02:00.3,-0.0562,0.9229,-0.333,0.7935,-0.5493,-1.0986,110.6873,1.0657,55.3711,0
0x50,02:00.3,-0.001,0.9321,-0.3428,1.2207,-2.0752,-0.6714,110.7092,1.0822,55.3271,0
0x50,02:00.3,-0.0005,0.9365,-0.3799,0.4883,0.9155,-1.2817,110.7312,1.0876,55.3381,0
0x50,02:00.3,-0.0317,0.9302,-0.3711,-0.3662,0.4272,-0.4272,110.7367,1.0986,55.3271,0
0x50,02:00.4,-0.0244,0.9185,-0.3374,0,0.2441,-0.061,110.7312,1.1041,55.3217,0
0x50,02:00.4,-0.019,0.9463,-0.3184,1.2817,-0.7324,-0.3052,110.7312,1.1151,55.3107,0
