StartTime: 2021-08-05 11:43:50.371,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,07:25.1,-0.6475,0.769,-0.1006,-2.6245,7.5073,0.061,94.7626,39.6112,35.2277,0
0x50,07:25.1,-0.6294,0.7661,-0.0991,-2.0142,6.4087,0.2441,94.8615,39.5947,35.4199,0
0x50,07:25.1,-0.6187,0.7695,-0.0908,-1.2817,5.9814,-0.4272,94.9603,39.5782,35.6067,0
0x50,07:25.2,-0.6509,0.7729,-0.0796,-0.3052,1.5259,-0.2441,95.0043,39.5782,35.6891,0
0x50,07:25.2,-0.6602,0.7725,-0.0674,0.4272,-5.7373,0.4883,94.9438,39.5892,35.5902,0
0x50,07:25.2,-0.6406,0.7651,-0.0664,1.2207,-8.667,0.9155,94.834,39.5892,35.3979,0
0x50,07:25.2,-0.6362,0.7686,-0.0693,1.4038,-6.1646,0.6104,94.7516,39.5892,35.2386,0
0x50,07:25.2,-0.6416,0.7593,-0.0547,1.1597,-4.9438,0.4272,94.6857,39.5947,35.1178,0
0x50,07:25.2,-0.645,0.7559,-0.0454,0.9155,-4.5166,0.3052,94.6198,39.6002,35.0079,0
0x50,07:25.2,-0.6445,0.7725,-0.043,0.1831,-5.5542,0.3052,94.5209,39.6057,34.8816,0
0x50,07:25.3,-0.6064,0.7788,-0.0547,-0.7324,-2.5024,0,94.4495,39.5947,34.8376,0
0x50,07:25.3,-0.6182,0.7744,-0.0659,-0.7935,3.1128,-0.061,94.4659,39.5782,34.9146,0
0x50,07:25.3,-0.6387,0.7681,-0.061,-0.7324,5.4932,-0.061,94.5319,39.5728,35.0684,0
0x50,07:25.4,-0.6392,0.7637,-0.0527,-0.5493,5.3101,0.3052,94.6033,39.5618,35.2222,0
0x50,07:25.4,-0.6519,0.7715,-0.0493,-0.061,2.5635,1.0986,94.6417,39.5453,35.3101,0
0x50,07:25.4,-0.6631,0.7734,-0.041,0.4272,-2.6245,1.8921,94.6033,39.5233,35.2771,0
0x50,07:25.4,-0.6431,0.7666,-0.04,0.4272,-5.188,1.6479,94.5209,39.5013,35.1672,0
0x50,07:25.4,-0.6113,0.7661,-0.0454,0,-2.5635,0.8545,94.455,39.4794,35.1068,0
0x50,07:25.4,-0.6235,0.7676,-0.0391,-0.1221,0.7935,0.3662,94.433,39.4629,35.1343,0
0x50,07:25.4,-0.6382,0.7695,-0.0298,-0.4883,2.5024,0.2441,94.433,39.4574,35.2057,0
0x50,07:25.5,-0.646,0.7715,-0.0376,-1.1597,3.54,0.1221,94.444,39.4519,35.2991,0
0x50,07:25.5,-0.6333,0.77,-0.0474,-1.6479,4.2725,0,94.4714,39.4464,35.4199,0
0x50,07:25.5,-0.6187,0.7705,-0.0498,-1.8311,4.7607,0,94.4989,39.4299,35.5627,0
0x50,07:25.5,-0.6348,0.7681,-0.0581,-1.5869,4.5166,0.1831,94.5374,39.4189,35.6946,0
0x50,07:25.5,-0.6489,0.7617,-0.0649,-1.2817,3.1128,0.1831,94.5703,39.4189,35.7935,0
0x50,07:25.6,-0.6553,0.7603,-0.0679,-0.8545,1.77,0.3662,94.5868,39.4244,35.8429,0
0x50,07:25.6,-0.6421,0.7607,-0.0713,-0.4883,1.3428,0.4883,94.6088,39.4189,35.8868,0
0x50,07:25.6,-0.6445,0.7651,-0.0801,-0.2441,0.9766,0.6714,94.6307,39.4135,35.9198,0
0x50,07:25.6,-0.6309,0.7695,-0.0835,-0.3052,0,0.6104,94.6472,39.4025,35.9418,0
0x50,07:25.6,-0.6177,0.7734,-0.0928,-0.4272,0.4272,0.4272,94.6692,39.3805,35.9692,0
0x50,07:25.7,-0.6206,0.7734,-0.0977,-0.5493,1.709,-0.2441,94.7131,39.3695,36.0297,0
0x50,07:25.7,-0.626,0.7725,-0.0996,-0.5493,2.0752,-0.8545,94.7626,39.375,36.1066,0
0x50,07:25.7,-0.6294,0.77,-0.0928,-0.061,1.5259,-0.9155,94.8175,39.386,36.167,0
